,COWZ,DBB,GLD,QQQ,SCHD,SPY,TLT
2017-06-30,0.36689928133009136,0.2314929473928684,0.0,0.0,0.0,0.0,0.4016221827854262
2017-07-03,0.367971518904201,0.23340557593343453,0.0,0.0,0.0,0.0,0.39862332493537034
2017-07-05,0.3682619998655964,0.23209597379090063,0.0,0.0,0.0,0.0,0.39964244710572566
2017-07-06,0.36583956666079886,0.23439288108091302,0.0,0.0,0.0,0.0,0.39976797668152975
2017-07-07,0.3684946462967535,0.2341162421831042,0.0,0.0,0.0,0.0,0.3973895359798888
2017-07-10,0.3679583860456966,0.2330115842423732,0.0,0.0,0.0,0.0,0.39903045531761633
2017-07-11,0.36718480270151105,0.234404748818907,0.0,0.0,0.0,0.0,0.3984108727171383
2017-07-12,0.3673618967423998,0.23323475988238837,0.0,0.0,0.0,0.0,0.3994037657712644
2017-07-13,0.3696863366113326,0.23357440188934273,0.0,0.0,0.0,0.0,0.3967396837522893
2017-07-14,0.3705451275567319,0.23334647215542265,0.0,0.0,0.0,0.0,0.3961088213739184
2017-07-17,0.3711299521198598,0.23344020098112703,0.0,0.0,0.0,0.0,0.3954302661257605
2017-07-18,0.3678272745055417,0.23338460913180065,0.0,0.0,0.0,0.0,0.39878853550727195
2017-07-19,0.37083994456078007,0.23060602965099758,0.0,0.0,0.0,0.0,0.3985544445373113
2017-07-20,0.369905743532403,0.23061691524932992,0.0,0.0,0.0,0.0,0.3994777597491996
2017-07-21,0.368513675100346,0.23122465167350942,0.0,0.0,0.0,0.0,0.40026209082963465
2017-07-24,0.3684455354609504,0.23262701523079254,0.0,0.0,0.0,0.0,0.39892786716794815
2017-07-25,0.37069276561626774,0.2367311710413821,0.0,0.0,0.0,0.0,0.3925764799928235
2017-07-26,0.3698814334591631,0.23688519905048766,0.0,0.0,0.0,0.0,0.3932337841826216
2017-07-27,0.37018033821007196,0.23697487193905684,0.0,0.0,0.0,0.0,0.3928452082115115
2017-07-28,0.3692971111208091,0.23608001974729065,0.0,0.0,0.0,0.0,0.3946232869276414
2017-07-31,0.3693346841432348,0.2364164235095591,0.0,0.0,0.0,0.0,0.3942493092598612
2017-08-01,0.3271460992094463,0.29481503481708526,0.0,0.0,0.0,0.0,0.37805687295833584
2017-08-02,0.3255809670567295,0.2966970600173025,0.0,0.0,0.0,0.0,0.37773995548358713
2017-08-03,0.32498752416184123,0.29465375991489506,0.0,0.0,0.0,0.0,0.38037663937372285
2017-08-04,0.3252043328105642,0.29627283071792415,0.0,0.0,0.0,0.0,0.37854082695467495
2017-08-07,0.3241451915689484,0.2999913840255683,0.0,0.0,0.0,0.0,0.37588126921288306
2017-08-08,0.32299381675449684,0.30410635454888035,0.0,0.0,0.0,0.0,0.372917597477538
2017-08-09,0.32173901739056504,0.3033719328891129,0.0,0.0,0.0,0.0,0.37490681708188284
2017-08-10,0.3166548287511327,0.3039188280907686,0.0,0.0,0.0,0.0,0.3794441740299421
2017-08-11,0.31698643395611736,0.30359415748631974,0.0,0.0,0.0,0.0,0.3794372313660292
2017-08-14,0.31973948234844546,0.30313968808412944,0.0,0.0,0.0,0.0,0.3771386366700285
2017-08-15,0.3186659211708567,0.30520053463756003,0.0,0.0,0.0,0.0,0.3761513805660247
2017-08-16,0.31528392965569213,0.3122059122902209,0.0,0.0,0.0,0.0,0.3725277586737407
2017-08-17,0.31348966271385115,0.3078563599735147,0.0,0.0,0.0,0.0,0.3786717361279146
2017-08-18,0.31069189251581086,0.3119291496702674,0.0,0.0,0.0,0.0,0.3773966617375679
2017-08-21,0.30962314030960175,0.31322828240292877,0.0,0.0,0.0,0.0,0.3771662278865079
2017-08-22,0.31289536290341,0.312119774034493,0.0,0.0,0.0,0.0,0.3750024811078449
2017-08-23,0.31134846375274944,0.3121372725084657,0.0,0.0,0.0,0.0,0.3765318348215595
2017-08-24,0.3112720006965831,0.31374379849152517,0.0,0.0,0.0,0.0,0.3750017660498584
